,IS_DEFAULT
8554,0
11845,0
3050,0
25350,0
2610,0
10073,1
11166,0
21359,0
9410,0
23314,1
15237,0
4537,0
6813,0
16185,0
25361,0
26041,0
21156,0
25780,0
27285,0
28221,0
23688,0
27794,0
21213,0
22118,0
18374,0
5723,0
26703,0
27732,0
26117,0
8603,0
29279,1
27610,0
19071,0
6653,0
25755,0
2679,0
14664,0
21755,0
9878,0
99,1
28511,0
24204,1
7044,1
8916,0
23412,0
29451,0
9194,0
17611,1
21025,0
29272,0
13488,0
6941,1
19713,0
4938,0
29514,0
23899,1
6515,0
12881,1
26103,0
1289,0
22782,0
25434,0
12294,0
2096,0
14671,0
23579,0
24342,0
5677,0
1984,1
18463,0
18885,1
28888,0
2688,0
138,1
4028,1
22813,0
13536,0
28053,0
25011,1
22265,1
5921,0
26943,0
4920,0
12367,1
755,0
25375,0
10079,0
4776,0
14149,0
2560,0
24710,0
8580,0
27342,0
3323,0
27092,0
14500,0
29818,0
6898,0
17750,0
6350,0
12261,1
20675,0
3338,1
21716,0
26228,0
13630,0
10259,0
17475,1
26223,1
7596,0
5538,0
26574,1
24183,0
20395,0
26443,0
2382,0
11284,0
25943,0
20978,0
18950,1
7103,0
8357,0
29027,0
19822,0
5236,0
26208,0
1862,0
24770,0
23095,0
10754,1
16011,0
12101,0
17584,0
14815,1
3798,0
1886,0
20979,0
7074,0
24388,0
7158,0
26874,1
17911,1
26104,1
14032,0
29485,1
26893,0
2608,0
5221,1
23868,0
14890,0
19966,0
14240,0
29207,0
3763,0
19190,0
28413,0
18900,1
20435,1
759,0
1148,0
8391,0
27249,0
652,0
4492,0
12650,0
27341,0
9023,0
21150,1
12768,0
23662,0
24064,0
15334,0
15597,0
28710,0
23390,0
14402,0
6218,1
18371,0
6646,0
21131,0
12474,1
17120,1
28079,1
27091,0
27086,1
412,0
14807,0
29090,0
10878,0
20146,1
29007,0
11720,1
23529,0
14400,1
13444,1
23437,0
15581,0
4281,0
22303,0
5567,0
1171,0
14000,0
17045,1
6409,1
1924,1
5426,0
25311,0
610,0
1771,0
25170,0
449,0
7512,0
23903,0
21181,0
2934,1
13741,0
8847,0
20851,0
22971,0
27396,0
4726,1
1564,1
16349,0
3210,0
10033,0
6709,0
6557,0
28833,0
3366,1
12847,0
9317,1
17571,0
60,1
21949,0
19165,0
13447,0
11183,0
26748,0
984,0
8590,0
13658,0
9493,0
1619,1
22449,1
20337,0
29484,0
12187,1
29372,0
5274,0
22293,0
14947,0
19784,0
27126,0
11431,0
27335,1
6896,0
17809,0
4142,1
14945,0
4701,1
11709,1
6589,0
9836,1
3755,0
8985,1
6399,1
24833,1
22046,1
28281,0
11288,1
21382,0
11992,1
24188,0
26466,0
26899,0
14060,0
18539,1
29409,0
16869,0
23617,0
13521,0
23939,0
14249,0
17399,0
28735,0
7578,0
3558,0
17472,1
13639,1
20996,1
25629,1
16333,0
480,0
14155,0
3271,0
10846,1
23593,0
10964,0
25086,0
7124,1
9312,0
5774,0
19382,0
23945,1
356,0
25974,0
8011,0
19229,1
12488,1
21297,0
23649,0
24055,0
3638,0
4571,1
6490,0
12238,0
479,0
8151,0
6411,0
4660,0
16779,0
3866,0
29793,1
29476,0
19539,0
22953,1
17876,0
20195,1
5718,0
24518,0
28797,0
11678,0
26137,0
26399,0
24464,0
29387,0
25650,0
29946,0
12049,0
13175,0
18207,0
16454,0
20319,1
17381,0
21260,0
7924,0
5140,0
8923,1
2834,1
10710,0
28361,0
9925,0
12185,0
29328,0
4010,0
27128,0
27098,0
16797,0
23265,0
9123,0
29688,0
28278,0
24568,1
14321,1
2356,0
16474,0
11922,0
28562,0
2668,1
21067,0
8021,0
24638,0
515,0
27548,0
27216,0
23509,1
27094,1
27262,0
1382,0
222,0
4949,0
23476,0
19209,1
13987,0
28798,0
29879,0
12,0
3348,0
3051,0
2676,0
8056,0
17348,0
9538,0
11104,0
10454,0
10689,1
6931,0
10560,1
840,0
857,1
28077,0
29070,0
12644,0
13336,1
11940,0
21811,0
12963,0
25072,0
22067,0
1314,0
488,1
2111,0
25925,0
22440,0
22617,0
11357,0
23812,0
7644,0
9905,0
22718,0
12312,0
21135,0
20801,0
8798,0
4173,1
16631,0
4792,0
15996,0
928,0
8208,0
9513,0
22539,0
20397,0
8022,0
10692,0
16914,0
16395,0
3764,0
19244,1
3143,0
8007,0
19085,1
5541,0
16763,0
27600,0
2337,0
21475,1
21157,0
17702,0
993,1
1335,0
14488,0
17320,0
6843,0
22140,0
27062,0
5037,1
26006,1
6037,1
23763,0
19830,0
902,0
17868,0
5012,0
21302,0
17205,0
2877,0
5510,1
10717,0
27499,0
29050,0
12146,0
3704,0
11585,0
16036,0
20411,1
5161,1
11574,1
7703,0
5048,0
5235,0
16457,1
29890,0
24446,0
22961,0
10842,0
19012,1
14724,1
10141,0
21722,1
9823,0
28677,0
26682,1
19938,0
14151,1
7802,0
10547,0
14145,0
11629,1
17352,0
20886,0
21930,0
24328,1
18703,0
16616,0
23724,0
28231,1
19061,0
25818,0
20525,1
16051,0
1921,0
14499,0
8420,0
20718,0
1203,0
12949,0
9660,0
26020,1
19273,0
14567,0
20506,1
1554,0
5325,0
9953,0
10532,1
2600,0
29668,1
21887,0
8170,1
6970,0
23002,0
22836,0
11422,1
21599,1
11086,0
27489,0
27024,1
23438,0
7271,0
11418,0
6009,0
10644,0
25419,0
9370,1
2977,0
1975,0
24319,1
29100,1
9741,0
14150,1
2037,0
12662,0
6506,0
7177,0
16724,0
22168,0
24189,0
7629,0
2626,0
5637,0
17228,0
19618,0
268,0
28902,0
18322,1
6134,1
9809,0
6464,0
26841,1
26769,0
13220,0
14988,0
18699,0
18363,0
51,0
8513,0
7013,0
9787,0
5026,0
10284,0
8908,0
20491,0
17851,0
681,0
19042,1
24753,0
17760,0
16198,0
23446,0
25611,0
5080,0
3015,0
24954,0
27539,0
8726,0
25078,0
12604,0
3214,0
28750,0
5692,1
3368,0
14907,0
15750,1
3354,0
2300,1
28732,0
21869,1
25921,0
29307,0
17332,0
16749,0
19255,1
28102,0
5835,1
19542,0
14625,0
7511,0
536,0
25003,0
29895,0
2329,0
25865,0
4001,1
24552,0
28013,0
23924,0
29389,0
8866,0
9022,0
10378,0
23517,0
25967,0
27334,0
23245,0
9912,1
17139,0
16725,0
6544,0
17953,1
11788,0
5730,0
21976,0
1882,0
747,1
8649,0
10274,0
15919,0
23351,0
4887,0
17235,1
18187,0
24303,0
2458,0
18779,0
5729,0
12136,0
28492,0
9175,0
6321,0
27668,0
15599,0
13831,1
22577,1
23900,0
12728,0
13477,0
13869,0
23004,0
29468,0
3971,0
26188,0
9198,0
16921,0
11294,1
24471,0
9044,0
27467,1
7089,0
22968,0
5057,0
17980,0
29138,1
2919,0
20056,0
6099,0
23943,0
6479,1
20906,0
7996,0
28990,0
22052,0
29941,1
5385,1
24502,1
11904,0
1977,0
16998,0
24761,0
270,0
22763,0
29534,0
28778,0
15054,0
972,1
11533,0
4271,0
29902,0
19605,1
24186,0
15643,0
5306,0
14756,0
24259,0
7457,0
21456,0
27274,0
15964,1
17497,1
562,0
16037,0
8694,0
28944,0
9404,0
19149,0
3637,0
15953,0
18075,0
19685,0
401,0
23427,0
19704,0
20744,1
16645,0
11949,0
7335,0
17873,0
14355,0
10864,0
4039,0
10307,1
13025,0
23328,0
842,0
24227,0
22490,0
20365,0
18721,0
23399,0
28309,0
2548,0
13402,0
21675,0
4989,0
2875,0
14379,0
10408,0
15124,0
23322,1
13065,1
29140,0
25750,0
4036,0
24628,0
18062,1
12428,1
13840,0
12706,0
24449,1
4471,1
14097,0
26585,1
19005,0
12563,0
17341,0
12883,0
19595,0
13237,0
2471,0
25728,0
23475,1
10706,1
13814,1
10647,0
17179,0
21826,0
16532,0
29573,1
14055,1
12427,0
21396,0
24073,0
11161,0
22543,0
25935,0
290,1
28662,0
19788,0
7207,0
28650,0
6626,0
2993,0
29541,0
6440,0
4453,1
25371,0
14169,0
1230,1
11696,0
12236,1
18723,1
4135,0
26181,0
9038,0
25189,0
5304,0
12537,0
13103,0
23667,1
19176,0
26902,0
24318,0
7754,0
4290,0
27301,0
20634,1
23092,0
26552,0
8342,1
16727,0
1528,0
16107,0
3504,0
27506,0
6581,0
3505,0
25004,0
8015,1
9376,0
20270,1
22145,0
19897,0
24651,0
12584,0
12926,0
347,1
1611,0
15073,0
2230,1
1111,0
6290,0
16439,1
407,0
5892,1
29009,1
17178,0
7656,1
27761,0
20530,0
28258,0
5461,0
16222,0
9257,0
15219,0
6606,0
25109,0
28506,0
4067,1
376,0
17273,0
3587,0
9299,1
7028,0
3134,0
21394,0
6764,0
539,0
11035,0
21690,0
22863,0
11669,0
7261,1
17449,0
27439,0
29224,0
15122,0
23056,0
19335,0
10003,1
25163,0
19645,0
23153,0
4994,0
11156,0
19946,0
20905,0
18676,0
10988,0
12541,0
18617,0
10335,0
17715,0
3646,0
24995,1
2969,0
2387,0
17856,0
11516,0
22649,0
18326,1
19083,0
5670,0
9949,0
16384,0
16643,0
19931,0
19332,1
9188,1
14746,1
7478,0
12930,0
23992,1
20003,0
1200,0
12827,1
19032,0
23871,0
11341,0
23610,1
19041,0
5409,0
13526,0
22867,0
4366,0
734,0
21053,0
15579,0
15408,0
1791,0
3869,1
20627,1
24175,1
1861,1
3476,0
7273,1
61,0
16935,0
14565,0
22841,0
21802,0
9394,1
8918,0
16462,0
14902,0
17887,0
19749,0
25273,0
13666,1
22758,0
14103,0
25911,0
20405,0
28388,0
819,0
13892,0
24099,0
3734,0
27676,0
12246,0
25631,0
13957,0
10138,0
27436,0
29594,0
14843,0
7902,0
725,1
2904,0
10501,0
27356,0
20883,0
16565,0
15116,0
21441,0
22889,0
23759,0
27940,0
16118,0
2449,1
13433,0
23193,1
18914,1
28069,0
14830,0
2050,0
19018,0
5455,1
4334,0
3364,1
14365,0
23618,0
14666,0
17282,0
15343,0
7689,0
12408,0
9431,1
18100,1
23361,0
29366,0
5911,0
333,0
20263,0
1058,0
10078,0
17509,0
20829,0
29921,0
18184,0
12341,0
26422,1
16269,0
8356,1
16042,0
8501,0
22699,0
17061,0
11204,1
22474,1
10951,1
1699,0
10162,0
26661,1
10023,0
10968,0
6241,0
6007,0
17371,1
21332,0
18989,0
23902,0
9240,1
11179,1
22130,0
1568,0
22318,0
7938,0
312,0
19077,0
1244,0
29718,0
27148,0
29362,0
29467,1
3619,0
14501,0
11145,0
16421,1
4745,0
21713,0
519,0
10090,0
2842,0
8037,1
16012,0
28700,0
15955,1
27824,0
5261,0
3402,0
22467,0
12690,0
8172,1
16904,0
12521,0
27229,0
14286,0
21944,0
6597,0
5630,0
21380,1
2693,0
28216,0
17000,0
3658,0
5429,0
25645,1
26481,0
6244,0
146,1
18739,0
16986,0
17067,0
15869,0
3979,1
13725,0
5297,0
29259,1
7942,0
15923,1
3739,0
20437,0
25488,1
11205,1
11154,0
25933,0
14263,0
26472,0
3534,1
27000,0
27566,1
29882,1
21935,0
25435,1
12961,0
6501,1
13049,0
896,1
9046,0
15805,0
27354,0
4665,0
19283,1
26608,0
23713,0
10932,0
24484,0
2661,0
5736,1
15586,0
17422,0
26762,0
6519,0
17607,0
14677,0
13354,0
15114,1
26485,0
8495,0
9826,1
4346,0
5757,0
14849,0
4953,1
12805,1
22482,1
21139,0
17966,0
6766,0
15976,1
14228,0
9456,1
9091,0
12923,1
25031,1
3225,0
26246,1
26211,1
21039,1
27328,1
19548,1
5184,0
9144,0
21492,0
24364,0
19348,0
22958,1
18935,0
21357,0
21882,0
23207,0
6309,1
6761,0
29939,1
2509,1
6322,0
2660,0
11121,0
1954,0
12452,0
16624,1
19089,0
8650,0
7815,0
21443,0
18076,0
10371,0
13996,0
23816,0
6874,0
3691,1
9776,0
29579,1
6481,0
18400,0
8976,0
739,1
2985,0
6288,1
18929,0
23719,1
4227,0
8697,0
19635,0
13924,0
19210,0
5673,0
24384,0
17828,0
19413,0
44,0
20225,0
26206,0
9286,1
2317,1
229,0
16075,1
2041,0
16819,1
24687,0
11065,1
3789,1
27190,0
12806,0
3972,0
22152,0
1709,0
29926,0
6658,1
25029,0
29520,0
6920,0
20450,0
21352,1
24526,0
17830,0
26277,0
9658,1
11360,1
27399,1
13400,0
11816,0
8157,0
29212,0
6541,0
18560,1
16973,0
24759,1
15986,1
3099,1
23697,1
1191,0
14685,1
24375,1
10444,0
4858,1
18339,0
11913,0
29478,1
16561,0
11099,0
10048,0
5849,0
25092,1
29226,0
29304,0
7855,1
9747,0
22674,0
1777,1
134,0
5681,0
7421,0
11690,1
17318,1
5857,0
17053,0
9771,0
28086,1
28808,1
8790,1
8087,0
10135,0
24809,0
1585,0
24108,0
1581,0
26669,0
27177,0
2818,0
18197,0
22798,0
26076,0
3767,0
22666,1
21880,1
6480,0
10506,0
13824,0
119,0
14640,1
7456,0
18050,0
20059,1
9625,0
21507,0
11054,1
20784,0
2770,0
11657,0
26835,0
307,0
5896,0
1156,0
2177,0
8770,0
19270,1
6978,0
10122,1
23663,0
667,0
8354,0
9190,1
25904,0
1749,0
26757,1
16593,0
13565,0
27800,0
3218,0
18782,1
18738,0
2675,0
18063,0
21557,0
21480,0
29700,0
15001,0
22851,1
95,0
22846,0
10997,0
12978,0
3019,1
27635,1
18714,0
7853,0
14502,0
26556,0
8647,0
6862,0
12174,0
23698,0
8211,1
10358,0
20603,1
28600,0
10949,0
13306,0
15080,0
21951,0
24049,0
23773,0
27470,0
12114,1
24202,0
26128,0
28675,0
5201,0
5468,0
4694,0
14761,1
25778,0
6017,1
9345,0
2918,0
23176,0
15483,0
28284,1
24647,0
26324,0
23928,1
20157,0
27065,0
21167,0
29039,0
14896,0
13719,0
19368,0
28115,0
12621,0
22540,1
13802,0
18448,0
14953,0
18874,0
4484,0
18421,0
29737,1
21954,0
7109,0
29626,0
27442,0
15702,0
20475,1
14434,0
24398,0
2854,0
17550,1
17051,0
2594,0
4810,1
13998,0
14910,0
19234,1
764,0
21487,0
13386,0
28592,0
4025,0
9062,0
23296,0
26292,0
25944,0
2221,0
331,1
11386,0
21644,0
28663,1
16394,1
25927,0
6779,1
19101,0
9158,1
15032,0
5601,0
18111,0
14839,0
16660,0
13002,0
23578,0
10013,1
2042,1
7267,0
23232,1
25439,0
16553,0
9981,0
10511,0
5860,0
27982,0
9802,0
13333,0
20786,1
24556,0
22990,1
3086,0
5387,0
9570,1
21086,0
24051,0
3232,0
24374,1
23202,0
13420,0
22766,1
29318,0
23625,1
4731,0
26029,0
14621,1
11400,0
29495,0
2099,0
24813,0
9163,0
15092,0
28846,0
8608,0
21555,1
12267,1
24241,1
19950,0
10222,0
26534,1
7216,0
18744,0
24355,0
8075,0
23919,0
10777,0
16126,1
23755,0
21742,1
4869,0
10571,0
27028,1
19118,0
3944,1
10219,0
24036,0
4344,0
28218,0
11057,0
12938,0
6051,1
15756,1
4692,0
22048,1
1467,0
5370,0
5489,0
22670,0
13409,1
28820,1
15340,0
25062,0
5114,0
17847,0
6019,0
22811,1
25344,0
7748,0
4832,0
29492,0
3133,0
20082,1
24503,1
24433,1
20477,1
28996,1
20667,1
18477,1
10450,0
7377,0
27319,0
10066,0
1680,1
4495,0
14279,0
13776,0
9374,0
13446,0
22995,0
15999,0
144,0
20941,0
2773,0
12856,0
7221,0
27402,1
17956,0
20885,1
14615,0
3484,1
19782,1
9784,0
7469,1
6194,0
13004,0
7493,0
22675,0
19637,0
9073,0
11887,0
23842,0
12403,0
1249,1
22214,0
29734,0
29770,0
10281,0
5039,1
10936,0
12522,0
25824,0
17160,0
16234,1
12742,0
10902,0
12688,0
946,0
13274,0
16849,0
484,0
18425,0
21903,0
22161,0
478,0
2107,0
13501,0
22710,0
18433,0
24917,0
10654,0
148,0
12723,0
23522,0
3570,0
12649,0
5738,0
12857,0
7136,0
318,0
11201,0
9591,0
24274,0
6443,0
11543,0
17617,0
5814,1
21354,0
11083,0
20424,0
17792,0
24454,0
16477,1
20778,0
26912,0
3454,0
16827,1
21154,0
5917,0
13643,0
6418,0
6915,0
29072,0
10370,0
21187,0
21834,0
6732,0
1351,1
9255,0
19102,0
6802,1
28480,0
729,1
16428,1
2966,1
731,0
14622,0
638,0
25978,1
12105,0
14987,0
15759,0
21630,0
7406,0
15930,0
12378,0
24213,0
18608,0
16670,0
3741,1
13317,0
7791,0
6039,0
25159,0
11238,1
14705,0
15655,0
6924,0
26098,1
23676,1
16810,0
13854,0
24219,0
3273,0
3301,1
20039,0
17044,1
4759,0
9016,0
14884,0
13546,0
13710,0
14368,0
28518,0
21538,0
24674,0
25568,1
25025,1
10886,0
29587,0
10606,0
19336,1
2528,0
25296,1
13672,0
4693,0
28132,0
12062,0
17386,0
6963,0
26937,0
27233,0
3450,0
3406,0
20823,0
11879,0
4760,1
9980,0
9020,0
21074,0
14275,0
25120,0
11298,1
791,0
4068,0
23442,0
2058,0
7193,0
8821,0
10521,0
1667,1
5443,0
1298,1
2997,1
12710,1
20304,0
14348,0
12527,0
348,0
25699,0
28540,0
14332,0
6137,0
4800,0
28513,0
13770,1
497,0
1253,0
16,1
9503,0
16426,1
12957,0
17795,1
3864,0
68,0
11496,0
17510,0
16713,0
23406,0
9999,0
26587,0
12486,1
18246,1
4299,1
17331,0
9791,0
8859,1
6808,0
1797,0
5022,0
20354,1
13779,0
11859,0
10112,0
11595,0
13370,0
20075,0
18170,0
27725,0
4801,1
3891,0
27718,0
6119,1
4728,0
26285,0
21703,0
23024,0
27237,1
5118,0
27628,1
16096,0
11177,0
26970,0
3478,0
1026,0
18910,0
22183,0
24331,0
4970,0
21162,0
13083,0
29256,0
5281,0
6417,1
6295,0
9300,0
13810,0
1337,0
13566,0
20690,1
25788,0
25773,0
8335,1
21075,0
11090,0
11362,0
4284,1
7723,0
5994,0
773,0
13034,0
5331,0
29075,0
9483,0
7922,0
11762,1
20293,0
15587,1
1472,0
9942,1
4922,1
7430,1
17871,0
12000,0
9856,0
20623,0
10468,0
9385,1
6487,0
24861,0
17485,0
7814,0
26231,0
21090,1
24467,0
24606,0
21496,0
605,0
13905,0
8296,0
9239,0
9630,0
21564,1
20882,0
26695,1
6713,1
17189,0
17276,1
3679,0
27709,0
11743,0
13515,0
21562,1
15828,0
6838,0
26059,0
8442,0
22794,0
13119,1
16371,0
2788,1
692,1
10732,1
11367,0
2573,0
24567,0
13975,0
13754,0
19983,1
19910,0
4684,0
8365,0
18961,0
11666,0
13414,1
18791,0
9626,1
17613,0
9050,0
7501,1
25398,1
24269,0
19073,0
19383,0
9886,1
7784,0
11411,0
19333,0
14264,1
21992,1
29868,0
3121,0
11983,0
9575,0
29176,0
1627,1
8754,0
9623,0
20775,0
27297,0
8320,0
17184,0
11133,0
12309,0
3521,0
27434,0
21463,0
25116,0
3281,0
17623,0
13303,0
5392,0
2791,0
13549,1
25672,0
15310,0
28004,0
2547,0
8231,0
22956,0
16254,0
5771,0
2233,0
13945,0
8858,1
18066,0
25608,0
6415,0
15711,0
21732,0
10064,0
28117,0
22074,1
3986,0
5755,0
18674,0
2529,1
19325,0
20723,0
22585,0
24054,0
844,0
19415,0
18592,0
3312,0
1411,0
2665,0
3262,0
25763,1
2643,1
17598,0
18684,0
27132,1
24713,0
5132,0
19481,0
5492,0
17904,0
23798,1
6076,0
29420,0
4070,0
28815,0
24427,0
9621,0
14096,0
26711,0
18594,0
7386,0
1606,1
9984,0
2804,0
22732,0
25084,0
8128,0
7060,1
7583,0
20053,0
7908,0
14570,0
7208,1
25920,0
2691,0
4315,0
25056,0
12487,1
18137,0
18310,0
23091,1
18780,0
10249,0
2640,1
4805,0
2859,1
1498,0
64,0
19767,0
23122,0
5464,1
10317,0
25658,0
26474,0
22962,0
17100,0
25822,1
4523,0
12694,0
26487,0
20138,0
17092,1
16931,0
805,0
11137,0
9176,0
7475,1
3867,1
3024,0
7876,0
19915,0
29455,0
28549,0
16279,0
24205,0
15518,0
17198,0
5062,1
9994,0
9303,0
27286,0
18988,0
22965,0
12131,1
8394,0
24969,0
9419,0
23059,0
16045,0
3266,0
9064,0
8198,0
9792,1
219,0
16851,1
19680,0
26492,0
27917,0
21003,0
9177,0
8276,0
13563,0
4460,1
21320,1
21468,0
14393,1
5450,1
9486,1
21321,0
6689,0
17718,0
6020,0
8699,0
21040,0
10905,1
6383,1
1324,0
26517,1
4074,1
22715,0
20570,0
6398,0
26641,0
9982,0
2161,0
7204,0
3931,0
10478,0
29612,0
13053,0
15624,0
28150,0
2176,0
9349,0
12956,1
19568,0
2124,0
20178,0
29875,0
18678,0
1550,1
20026,0
16525,0
23723,0
20762,0
13391,1
26168,0
10247,1
24193,0
7933,0
690,0
21749,0
5257,0
23285,0
19106,0
23114,0
25476,0
27573,1
3339,0
22302,0
23905,0
5234,1
5899,0
15412,1
18693,0
2916,0
10804,0
735,0
24883,0
2,0
20461,0
16598,0
19088,1
823,0
28686,0
28510,0
28461,0
20964,0
6041,1
18165,0
13428,0
13440,0
2898,0
24432,0
27932,0
10429,0
4427,0
18013,1
18661,0
13634,0
25101,0
2406,1
4468,0
7606,0
6671,0
29099,0
18007,0
3158,0
3353,0
911,0
9470,0
28615,0
17771,1
20164,0
18219,0
7655,1
4822,0
550,1
24972,1
8825,1
13614,0
22241,0
8959,1
23261,0
1062,1
17848,0
2971,0
19449,0
19096,0
27637,1
6587,0
12018,0
24887,0
9338,0
13282,0
23968,0
13920,0
25498,0
4646,1
11556,0
13011,0
21028,1
22528,0
23783,0
27050,0
25975,0
17865,0
25821,1
12149,0
29670,0
11522,0
2712,0
10366,0
4219,0
9694,0
13981,0
27550,0
20563,0
27015,0
10554,0
8285,0
4348,0
15647,0
15048,0
5457,0
26118,0
23226,0
14504,0
3161,1
12320,0
11768,1
20412,1
15484,1
7326,1
12257,0
26878,0
16915,0
21085,0
8243,1
8690,0
15103,0
5038,1
6881,0
19121,0
20458,1
27063,1
3433,1
433,0
20927,0
26796,0
8326,0
12943,0
7740,0
26531,0
1277,0
14982,0
27992,0
3355,0
18462,0
23710,0
8145,0
22368,0
22473,0
20296,1
21735,0
2963,0
25314,0
18590,0
1161,0
13907,0
160,0
59,0
20442,0
9931,0
29281,0
4072,0
12142,0
10816,0
26799,0
5807,0
18048,0
13662,0
21403,0
22542,0
16644,0
20362,0
20685,0
2667,0
4211,0
9497,0
17610,0
9955,0
5374,0
6311,0
24996,0
2501,0
8307,0
29655,0
15918,0
5220,0
13407,0
6086,0
3089,0
6911,0
15373,0
3246,1
17705,1
28359,0
27828,0
24559,0
13426,0
8723,0
28391,0
13539,0
11925,0
22464,0
16858,0
29538,0
16030,0
12707,0
20212,1
15749,0
29187,0
10558,0
4775,1
23425,0
28552,0
13558,0
1732,0
12141,0
25406,0
21979,0
16061,0
10453,0
23375,0
12526,0
11352,1
19381,0
11167,0
13815,0
6672,0
29313,0
6430,0
15876,0
9720,1
21602,0
314,0
11771,0
12577,0
4048,0
13042,1
3288,0
5775,0
28425,0
6382,0
29062,0
19421,0
26408,0
4988,0
8816,0
11828,0
15929,0
25312,0
21922,0
21516,0
11537,1
7788,0
21224,0
2633,1
22147,0
11162,0
22400,0
7529,0
24487,0
17703,0
23721,1
26473,0
22807,0
24425,0
11605,0
5977,1
6199,0
259,1
321,0
31,1
7026,0
29308,0
21656,0
14237,0
3032,0
715,0
17753,0
22815,0
7311,0
19584,0
21639,0
20650,0
22385,0
13077,0
16134,0
7007,0
28746,0
17628,0
19127,0
3453,0
3254,0
29135,1
12920,0
1245,0
23110,0
24570,1
26454,0
18410,1
28438,0
29427,0
11602,0
21581,0
26693,0
6906,0
3917,1
14837,1
17020,1
8106,1
5858,0
23080,0
4345,0
7059,0
6769,1
9037,1
8329,0
14868,0
25097,0
9327,0
23534,1
4855,1
1597,0
5486,0
27254,0
19402,1
1754,0
5063,0
18465,0
16150,1
4407,0
24264,0
21488,0
26800,0
22545,0
2432,0
3902,0
6635,1
18909,0
8269,0
1774,0
21064,0
11008,0
16184,0
155,0
5856,0
18396,1
21681,0
22519,0
4675,0
18963,0
12339,1
28264,0
27474,0
9288,0
11240,0
5088,0
9947,0
3903,0
2279,0
10228,0
15355,0
24752,1
3611,0
13076,1
19789,1
814,1
3485,0
21591,1
14972,1
3735,0
549,0
26114,0
724,0
23958,1
7941,1
16055,0
5819,0
7129,0
25331,0
6072,0
2752,1
12884,0
3400,0
1729,0
2994,1
22862,0
4862,0
4384,0
12017,1
16960,1
20117,0
267,1
19052,1
19630,0
1424,0
24253,0
15231,0
28484,1
29825,1
16718,0
8845,0
12544,0
20850,0
25639,0
7265,0
7417,0
27611,0
3463,0
17726,0
11229,0
166,0
22551,0
6632,1
29325,0
24017,1
4016,0
26698,0
24620,0
5341,0
2055,1
4404,0
18475,0
122,0
13931,0
10383,1
26602,1
7967,0
10845,1
6905,1
19353,0
25017,0
20588,1
12205,0
26813,0
21517,1
19484,0
1033,0
1316,0
1325,0
20895,1
20479,1
20618,0
18603,0
29851,1
17166,1
14531,0
25400,0
27524,1
11343,0
10675,0
17157,0
4114,0
12306,0
3883,1
15742,0
13613,0
13932,0
4754,0
21429,0
2810,1
15796,0
19407,1
16241,0
18109,0
26178,0
10813,0
29872,0
10782,0
23388,0
12365,0
3045,0
29717,0
15133,0
19590,0
9794,0
7257,0
9769,0
6138,0
8799,0
22135,0
17238,1
20087,0
22886,0
27444,1
15544,0
17677,0
12603,0
29052,1
21254,0
10854,1
22312,1
21231,0
10767,0
2499,1
14854,0
5228,0
26806,0
27138,0
12520,0
22326,0
27408,1
19358,0
13421,0
10167,0
12458,1
10879,0
21733,0
3940,1
5434,0
15467,0
13185,1
12121,1
28304,0
20502,0
16950,0
15603,0
4144,1
165,0
7404,0
1322,0
26180,0
3719,1
15111,0
5430,0
26831,1
25111,0
23300,0
19219,1
22422,1
7121,0
3306,0
16969,0
26107,0
26056,0
18937,1
23805,0
11475,0
18615,0
14593,0
11893,0
5685,0
6329,1
22583,0
22059,0
21809,0
14717,0
12068,0
11834,0
17084,0
1913,0
7343,0
6006,0
16204,0
22636,1
24373,0
28555,0
9128,0
18043,0
21340,0
18431,1
6078,0
833,0
17005,1
9662,0
26275,0
11600,0
18764,0
10062,0
24748,0
1915,0
12264,0
23359,0
4108,0
10404,0
3696,0
20556,0
15197,0
434,0
22230,1
29705,0
26594,1
2151,0
2692,0
10118,0
8836,0
16430,0
13700,0
18905,1
5280,0
28715,1
18660,0
3949,0
26089,0
12617,0
6155,0
18942,1
5514,0
4216,1
11753,0
8052,0
17744,0
5525,0
21165,0
26996,0
2624,0
28436,0
21194,0
11249,0
15712,0
1624,0
25343,0
308,1
21763,1
28920,0
20669,1
7299,0
4767,1
27225,0
3431,0
18179,1
17167,1
13675,0
28764,0
14556,0
12178,0
11882,0
11621,0
10325,1
22122,0
5203,0
16890,0
8523,0
14922,0
11365,0
6854,0
16701,1
21728,0
6062,0
21409,1
25298,0
5702,1
17097,0
4498,0
22630,0
8627,0
1870,0
13926,0
23016,0
8745,0
9699,0
11245,0
19374,0
3787,0
6774,0
23535,0
9964,1
9644,1
14211,1
24410,0
7080,0
9882,0
17393,0
25307,1
2136,0
3706,0
25180,0
18178,0
25259,0
2968,0
14665,0
9434,0
27144,0
6534,0
16072,0
2532,0
14179,0
15765,1
3821,1
22308,0
2621,0
25354,0
29026,1
15673,0
18701,0
22423,0
27542,0
3101,0
18625,0
19496,0
3889,0
28792,0
22417,0
8102,0
608,0
10024,0
9918,0
29219,0
23828,0
23124,0
11637,0
3784,1
5770,0
22599,0
11572,0
20940,0
9170,0
24352,0
19658,0
4936,0
293,1
27306,0
24783,0
22079,0
21011,1
5230,0
19172,0
7705,0
7029,0
2758,0
21425,0
4013,0
18440,1
16351,0
27424,0
16572,1
680,0
19579,0
25005,0
27838,0
27145,0
21169,0
12409,1
