LIMIT_BAL,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMTSEP,BILL_AMTAUG,BILL_AMTJUL,BILL_AMTJUN,BILL_AMTMAY,BILL_AMTAPR,PAY_AMTSEP,PAY_AMTAUG,PAY_AMTJUL,PAY_AMTJUN,PAY_AMTMAY,PAY_AMTAPR,IS_DEFAULT
6200.0,2,2,2,2,2,2,6182.516,6291.357,6012.016,6081.766,6205.022,5887.365,254.634,217.0,210.8,221.154,0.0,211.916,1
4030.0,1,-1,0,0,0,0,0.0,167.276,318.37,420.856,429.784,453.716,167.276,155.0,108.5,15.531,31.0,62.0,0
620.0,1,5,4,4,3,2,672.793,653.697,665.2909999999999,645.885,626.789,635.097,0.0,31.0,0.0,0.0,23.56,0.0,0
9610.0,0,0,0,0,0,0,1856.931,1926.557,1925.162,2042.125,1871.997,1343.168,310.62,186.961,311.767,155.868,156.85999999999999,130.913,0
1860.0,2,0,0,0,2,0,608.375,630.757,671.739,713.155,697.469,709.063,41.602,51.584,62.0,0.0,27.9,26.226,1
5580.0,-1,-1,-1,-2,-1,0,352.966,6.169,0.0,0.0,534.037,528.302,6.169,0.0,0.0,534.037,10.571,158.534,0
5580.0,-1,-1,2,0,0,-2,454.77,684.697,659.742,316.2,0.0,0.0,1173.877,0.0,6.2,0.0,0.0,0.0,0
1550.0,0,0,0,0,-1,-1,1481.49,561.534,565.75,-0.434,2.232,20.398,62.0,31.0,62.0,15.5,31.0,620.341,0
1550.0,1,2,2,2,2,2,1121.146,1152.828,1168.08,1192.322,1216.068,1241.085,58.9,43.4,52.7,47.492,49.6,0.0,1
4650.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,3.596,0.0,46.5,0.0,0.0,3.596,0.0,46.5,0.0,0
620.0,0,0,0,0,-1,0,575.143,602.826,591.015,258.292,584.908,596.657,46.5,31.992,16.771,620.0,21.483,31.0,0
15500.0,-2,-2,-2,-1,-1,-1,12.772,4.278,71.269,38.781,37.386,35.681,4.278,71.269,38.781,37.386,35.681,490.296,0
930.0,1,2,2,0,0,0,899.31,906.936,871.782,924.9159999999999,50.53,0.0,31.0,2.635,53.134,3.224,0.0,0.0,1
5580.0,-2,-2,-2,-2,-2,-2,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4340.0,0,0,2,0,0,2,840.813,846.269,557.535,626.975,849.617,335.823,775.0,0.0,93.0,241.8,0.0,77.5,0
4340.0,-1,0,-1,-1,-1,-1,416.144,558.0,403.031,180.358,418.686,15.097,310.0,403.031,181.071,418.686,15.097,217.124,0
3720.0,0,0,0,0,0,0,3326.734,3427.918,3525.816,3596.0,3693.061,3786.185,155.0,155.0,128.712,155.0,155.0,155.0,0
11160.0,0,0,0,0,0,0,7019.33,7188.218,7259.952,5896.541,5380.267,4541.841,282.1,226.3,179.8,173.6,173.6,127.1,0
620.0,-1,-1,0,0,0,0,7.037,630.881,627.347,599.509,602.95,599.447,693.129,40.455,38.998,45.229,107.167,52.7,0
3100.0,-1,-1,-1,-1,-1,-1,12.09,45.663,12.09,12.09,12.09,0.0,45.663,12.09,12.09,12.09,0.0,73.78,0
6510.0,-1,-1,-1,-1,-1,-1,95.728,49.166,10.633,116.653,27.187,0.0,49.166,10.633,116.653,27.187,0.0,12.989,1
2480.0,0,0,0,0,0,0,2530.375,2528.174,2467.569,1536.112,1534.779,1536.608,99.2,93.0,63.178,62.0,55.8,55.8,1
10230.0,-1,-1,-1,-1,-2,-2,275.032,134.447,88.474,52.39,0.0,52.979,134.695,88.474,52.762,0.0,52.979,7.998,0
6820.0,0,0,0,-1,-1,-1,3273.817,3376.427,3457.12,257.393,0.0,2654.592,155.0,156.55,257.393,0.0,2654.592,0.0,0
6510.0,1,-2,-1,0,-1,-1,0.0,0.0,7.75,3.813,24.459,37.882,0.0,7.75,0.0,24.459,37.882,298.096,1
1240.0,0,0,0,0,0,0,1185.967,1205.931,1181.193,1122.417,1027.278,971.509,52.7,46.624,37.2,46.5,46.5,31.0,0
930.0,0,0,0,2,0,0,878.757,871.348,570.028,402.752,239.816,248.992,94.116,71.579,0.0,31.0,62.0,4.588,0
14570.0,2,2,2,2,0,0,9193.763,9402.92,9543.133,14879.318,9459.495,9608.729,403.0,341.031,0.0,325.004,335.978,321.377,0
930.0,-1,-1,-1,-1,-1,2,12.09,12.09,12.09,7.4399999999999995,40.92,24.18,12.09,12.09,7.4399999999999995,45.57,0.0,0.0,0
7440.0,1,-2,-2,-2,-2,-2,-29.326,-29.326,-29.326,-29.326,-29.326,-29.326,0.0,0.0,0.0,0.0,0.0,0.0,1
2480.0,2,0,0,0,0,0,2457.618,2433.531,2434.554,2480.496,2363.285,2425.595,96.1,108.5,105.4,93.0,108.5,93.0,0
3410.0,0,0,0,0,0,0,2789.659,2611.099,2457.928,2272.765,1978.358,1959.448,124.0,155.0,93.0,93.0,93.0,277.574,0
9610.0,-1,-1,-1,-1,-2,-2,44.144,140.802,3.906,0.0,0.0,0.0,140.802,3.906,0.0,0.0,0.0,0.0,0
11160.0,2,2,2,0,0,0,3260.177,3579.508,3476.867,3555.39,3653.195,3727.378,372.0,0.0,182.9,155.0,139.5,145.7,1
10230.0,0,0,0,0,0,0,10391.076,10383.574,10401.337,10349.66,10408.56,10233.751,384.028,383.718,375.596,385.95,378.603,362.018,0
9300.0,0,0,0,0,0,0,9040.189,9215.307999999999,6374.499,6690.637,6462.384,6587.748,372.589,279.186,527.0,372.0,296.267,465.0,0
9920.0,0,0,0,0,0,0,2841.243,2915.147,3366.507,2043.3029999999999,1357.955,1031.153,311.302,583.792,65.627,64.356,156.395,116.374,0
1550.0,1,3,2,0,0,0,1631.406,1597.647,1525.355,942.2139999999999,937.7189999999999,928.667,0.0,0.744,46.5,31.0,37.231,948.352,1
5270.0,0,0,0,0,0,0,4041.47,4067.169,3995.9,3890.934,3945.68,3994.009,202.43,150.66,697.5,149.42,151.187,153.822,0
10850.0,-1,-1,-1,-1,-1,-2,101.215,83.266,57.784,17.639,0.0,0.0,83.266,57.784,17.639,0.0,0.0,0.0,0
620.0,0,0,0,0,0,0,510.105,511.841,585.962,581.808,578.15,594.425,49.879,93.0,20.553,20.956,25.854,24.242,0
1550.0,2,0,0,0,0,0,1542.498,1502.136,1367.596,658.657,622.046,584.598,74.431,69.874,62.124,21.823999999999998,21.917,31.124,1
620.0,1,2,0,0,0,0,593.774,563.115,534.223,236.53,53.63,0.0,0.0,41.323,15.5,3.1,0.0,99.2,0
1550.0,0,0,0,0,0,0,1087.604,1109.676,959.047,602.02,321.935,40.548,64.79,62.062,31.062,7.378,31.341,12.059,0
620.0,1,2,0,0,2,0,627.285,531.092,522.536,523.125,417.074,313.224,0.0,37.2,31.0,0.0,31.0,310.0,1
1550.0,0,0,-2,-1,-1,0,3186.8,0.0,0.0,81.344,1412.577,1443.267,0.0,0.0,81.344,1412.577,54.157,62.0,0
5890.0,2,0,0,0,2,2,4023.831,4072.873,4165.749,4412.013,4343.72,4651.612,155.0,155.0,310.0,0.0,375.658,85.839,1
1860.0,0,0,0,0,0,0,1804.293,1127.377,648.954,641.514,625.425,602.051,46.686,40.238,31.0,22.351,25.141,18.569,0
2480.0,-1,-1,-1,-1,-1,-1,247.628,123.287,212.288,53.289,42.717999999999996,618.202,123.473,212.443,53.289,42.717999999999996,618.202,74.958,0
4650.0,0,0,0,0,0,0,3949.462,3411.55,1597.9569999999999,1375.904,1143.9,914.407,139.5,54.095,48.546,37.448,33.387,78.399,0
6510.0,-2,-2,-2,-2,-1,-1,44.64,0.0,230.082,27.683,188.542,71.083,0.0,230.082,27.683,188.542,71.083,102.269,0
7440.0,0,0,0,0,0,0,7260.355,7181.739,6653.902,6436.902,6521.625,6655.514,313.596,283.65,248.248,248.0,248.279,239.134,1
4340.0,0,0,0,0,0,0,599.726,672.948,711.14,591.108,508.679,507.873,93.0,62.0,68.138,31.0,93.0,74.369,1
1860.0,1,2,2,-2,-2,-1,666.531,640.15,0.0,0.0,0.0,70.835,0.0,0.0,0.0,0.0,70.835,0.0,0
1550.0,0,0,0,0,0,0,1462.394,1487.194,1507.53,1574.893,954.459,492.094,55.8,62.0,93.0,62.0,62.0,62.0,0
1550.0,0,0,0,0,0,0,826.305,859.444,888.956,867.6899999999999,892.49,911.369,55.8,54.25,27.9,37.2,37.2,34.1,0
5580.0,-1,-1,2,2,-1,-1,97.309,181.443,87.451,0.0,87.451,0.0,87.451,0.0,0.0,87.451,0.0,5.4559999999999995,0
930.0,-1,-1,2,2,2,2,4.402,6.665,4.309,0.589,0.589,2.449,11.005,3.7199999999999998,0.0,0.0,1.8599999999999999,1.8599999999999999,0
620.0,0,0,0,0,0,-2,614.296,632.276,623.162,606.825,0.0,0.0,49.631,68.293,65.534,0.0,0.0,0.0,0
7750.0,0,-1,-1,-1,-1,-1,1639.094,50.561,47.616,31.31,172.732,24.614,50.561,47.616,31.31,172.732,24.614,36.704,0
3100.0,0,0,0,0,0,0,1170.777,1068.167,931.116,940.447,960.907,1020.024,55.428,55.769,34.1,35.65,75.113,0.0,0
10230.0,0,0,0,0,2,0,1430.34,1419.211,1492.309,1585.247,1222.95,786.098,77.624,124.217,156.736,2.294,31.713,79.546,0
1550.0,0,0,0,0,0,0,1107.103,477.152,499.069,508.95799999999997,519.715,542.004,48.391,39.308,18.197,18.941,31.0,62.0,0
1550.0,1,2,2,0,0,0,1576.877,1596.066,1514.939,933.5649999999999,915.337,929.938,53.01,4.216,37.386,62.062,62.155,93.093,0
930.0,0,0,0,0,0,0,906.502,914.717,903.805,782.905,682.031,0.0,155.186,38.564,26.381,29.605,0.0,0.0,0
4340.0,0,0,0,0,0,0,3148.081,3262.626,3248.211,3265.354,3338.669,3311.668,166.346,157.697,111.755,120.714,117.335,102.42399999999999,1
4960.0,0,0,0,0,-1,0,2177.533,1481.149,869.612,223.882,3089.739,2617.206,218.302,62.0,31.0,3089.739,390.6,310.0,0
12400.0,-1,0,-1,-1,-1,-1,605.492,115.289,45.043,153.264,58.775999999999996,77.066,96.937,45.539,154.008,59.055,77.314,26.722,0
1550.0,0,0,0,0,0,0,858.669,883.903,909.571,927.768,915.523,884.678,48.515,43.183,30.38,30.814,31.744,27.466,0
4340.0,0,-1,-1,-1,-1,-1,35.774,38.223,26.722,42.005,35.03,662.191,38.223,33.325,42.005,35.03,662.191,41.757,0
4960.0,-1,-1,-1,-1,0,-1,248.465,76.043,298.344,1629.732,227.323,68.51,76.043,306.28,1629.732,47.926,68.51,0.0,0
3100.0,0,0,-2,-2,-2,-2,1927.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6820.0,2,0,0,0,0,0,6521.78,6619.182,6257.412,5242.565,5337.239,5034.4619999999995,310.0,279.62,186.0,170.5,186.0,170.5,1
15810.0,0,0,0,0,0,0,2428.261,3081.834,3338.266,3217.056,2705.215,1138.909,1240.31,622.914,155.0,155.031,786.3149999999999,2015.0,0
1550.0,0,0,0,0,0,0,1527.556,1088.1,1009.453,862.513,903.03,877.579,49.662,43.4,93.0,97.03,32.922,195.858,0
4960.0,-1,-1,-1,-1,2,-1,138.663,144.584,185.039,587.171,513.918,392.212,144.584,185.039,587.171,0.0,392.212,59.396,0
7130.0,-2,-2,-2,-2,-2,-2,70.773,1575.265,0.0,0.0,9.269,10.478,1590.765,0.0,0.0,9.269,10.478,0.0,0
2480.0,-1,-1,-1,-1,-1,-1,313.565,7.719,185.566,5.828,50.964,523.032,7.998,185.845,5.828,50.964,523.032,124.0,0
4650.0,-1,-1,-2,-1,-1,-1,190.836,0.0,0.0,9.796,9.796,9.796,0.0,0.0,9.796,9.796,9.796,9.796,0
310.0,0,0,0,0,0,2,216.194,242.978,279.062,284.642,301.599,291.741,35.153999999999996,40.238,14.818,26.257,0.0,5.425,0
4030.0,0,0,0,0,0,0,2759.093,2832.2219999999998,2238.107,1539.274,870.015,852.5,127.1,95.945,50.53,17.391,18.6,0.0,1
1240.0,0,0,0,0,0,0,1081.001,1067.919,1042.654,1072.166,1077.622,1105.863,49.6,49.6,46.5,46.5,46.5,46.5,0
1550.0,3,2,2,0,0,-1,424.514,461.28,441.502,433.008,443.889,81.034,52.7,0.0,13.206,15.531,81.034,43.089999999999996,1
3100.0,0,0,0,0,0,0,2170.093,977.895,650.194,611.103,615.288,561.906,63.085,62.124,19.096,62.217,31.279,62.464999999999996,0
3720.0,-1,2,-1,0,0,0,33.542,19.592,41.85,27.9,13.95,0.0,0.0,41.85,0.0,0.0,0.0,13.95,0
8060.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6200.0,0,0,0,0,0,0,348.843,398.412,434.74399999999997,449.872,506.075,369.055,62.0,40.982,62.0,62.0,37.2,93.0,0
11160.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2170.0,0,0,0,0,0,0,2129.669,2142.72,2119.656,935.053,443.61,467.635,138.973,387.376,101.30799999999999,93.0,93.0,62.0,0
14260.0,2,-1,-1,-1,-1,-1,5.301,84.165,-0.403,81.871,-0.31,698.585,84.568,0.0,82.274,0.0,698.895,0.0,1
1550.0,-1,-1,-1,-1,-1,-1,35.836,9.796,9.796,9.796,9.796,9.796,9.796,9.796,9.796,9.796,9.796,9.796,0
1550.0,0,0,0,0,0,0,1576.629,1564.322,1570.274,621.426,622.077,610.793,62.217,68.169,21.421,21.917,21.793,21.607,0
7750.0,0,0,0,0,0,0,3196.379,3180.4139999999998,3010.379,3069.899,3127.001,3140.269,124.0,139.5,155.0,124.0,155.0,136.4,0
930.0,0,0,-1,0,0,-2,46.872,76.198,20.584,56.234,0.0,0.0,31.0,20.584,46.5,0.0,0.0,0.0,0
8370.0,0,0,0,0,-1,-1,3953.833,3384.859,2871.53,2159.739,1368.619,1345.834,311.953,160.022,314.65,1373.269,1348.779,961.961,0
5580.0,0,0,0,0,0,0,5081.985,4747.7119999999995,4557.992,3788.076,3214.4519999999998,2176.324,239.382,188.821,110.453,111.755,93.0,99.541,0
3100.0,0,0,0,0,0,0,1658.314,1632.336,1630.6,1622.416,1730.761,1744.215,129.363,93.0,62.775,155.0,93.0,93.0,0
7130.0,0,0,0,0,0,0,6048.906,2751.033,2858.045,2939.234,3043.642,3052.167,155.0,155.0,155.0,155.0,124.0,155.0,0
6510.0,-1,-1,-1,-1,-1,-1,3420.726,1301.566,678.094,622.356,501.301,18.166,1301.566,678.094,622.356,501.301,18.166,613.087,0
6510.0,2,0,0,0,0,0,1875.562,1946.924,1945.839,1943.173,1973.5529999999999,1443.019,101.556,62.806,62.0,62.0,62.0,77.562,0
13640.0,0,0,0,0,0,0,5599.871,5628.267,4648.264,3507.185,3263.68,3026.282,266.91,214.117,115.537,117.8,124.031,83.731,0
3100.0,2,0,0,0,0,0,2197.776,2222.018,2173.875,2165.536,2161.258,1592.315,107.632,64.852,62.0,65.937,60.76,48.329,1
7440.0,0,0,0,0,0,0,271.281,306.9,328.755,333.715,364.715,133.641,40.145,31.0,31.0,31.0,31.0,31.0,0
8680.0,-1,-1,-1,-1,-1,-1,27.838,27.838,10.075,27.838,10.075,-10527.693,27.838,10.075,27.838,10.075,0.0,10704.083,1
1550.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
930.0,3,2,2,2,2,2,52.7,80.91,59.333999999999996,67.642,62.0,79.546,34.1,0.0,9.3,0.0,18.6,0.0,0
310.0,0,0,2,0,0,0,217.465,317.037,296.36,306.931,308.853,315.642,108.717,0.0,15.5,11.47,12.183,21.7,1
4030.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0
6200.0,0,0,0,0,0,0,6024.943,6117.664,5775.052,4133.695,4142.6539999999995,4153.69,279.0,231.415,146.165,148.924,159.371,164.3,0
3720.0,-1,-1,-1,-1,-1,-1,52.266,20.367,67.549,44.113,0.0,56.42,20.367,71.889,44.113,0.0,56.42,77.376,0
6510.0,0,0,0,0,0,0,4439.975,4432.876,4476.865,4593.89,4587.783,4080.499,200.97299999999998,157.542,186.0,182.9,140.864,145.7,0
8680.0,0,0,0,0,0,0,1828.473,1884.4279999999999,1959.975,920.731,935.332,953.901,85.405,107.353,40.3,34.1,34.1,62.0,0
9300.0,1,-2,-1,0,-1,-1,0.0,0.0,403.031,390.631,607.445,6.293,0.0,403.031,0.0,607.445,6.293,0.0,1
3100.0,0,0,0,0,0,0,3075.479,3044.882,2082.735,2074.706,2070.676,1999.903,108.19,72.292,71.734,73.315,77.407,71.455,0
13640.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5022.0,0.0,0
1550.0,0,0,0,0,0,0,1548.171,1587.603,375.224,399.838,424.29699999999997,448.198,74.4,37.386,31.0,31.0,31.0,31.0,0
620.0,0,0,2,0,0,0,371.008,451.484,862.42,490.544,488.591,387.81,86.8,0.0,124.0,52.7,31.0,62.0,1
6200.0,-1,-1,-1,0,0,0,27.001,20.615,29.759999999999998,131.502,126.604,229.834,20.615,29.759999999999998,121.148,31.434,108.5,89.28,0
3410.0,-2,-2,-2,-2,-2,-2,13.392,99.82,176.824,38.936,57.288,12.4,99.82,183.024,0.0,93.0,0.0,0.0,0
15500.0,-1,-1,-1,-1,-1,-1,324.973,742.636,0.0,263.5,142.29,0.0,742.822,0.0,263.5,142.29,0.0,0.0,0
9300.0,1,-1,-1,-2,-2,-2,0.0,161.665,0.0,0.0,0.0,0.0,161.665,0.0,0.0,0.0,0.0,0.0,0
930.0,2,2,2,3,3,4,301.32,329.003,351.509,398.07099999999997,428.916,449.93399999999997,37.2,37.2,62.0,46.5,46.5,46.5,1
1860.0,-1,-1,-1,-1,-1,-1,646.257,427.831,445.346,151.559,8.463,363.816,428.079,452.073,151.559,8.463,420.267,0.0,0
12400.0,-1,0,-1,-1,0,-1,114.607,111.6,41.974,164.982,158.193,64.387,31.0,41.974,164.982,0.186,73.966,281.635,0
5580.0,0,0,0,0,0,0,4442.331,4536.323,4558.302,3962.234,4040.261,4118.195,217.0,155.0,155.0,151.9,155.0,158.1,0
620.0,0,0,0,2,0,0,338.954,425.878,513.577,322.741,404.767,444.54,93.0,96.1,0.0,93.0,46.5,0.0,0
6200.0,-1,2,2,2,0,0,1625.609,1582.24,1742.355,1696.413,1818.367,1859.473,0.0,186.0,0.0,155.0,70.866,93.0,1
3100.0,0,0,0,0,0,0,1727.754,1629.267,1035.865,892.056,544.98,199.671,50.561,39.866,6.2,19.995,28.179,6.2,0
1860.0,0,0,0,0,0,0,1534.717,1031.742,1063.672,535.587,552.048,599.726,61.07,62.0,19.158,25.079,62.0,19.096,1
3410.0,0,0,0,0,0,0,1482.389,1517.357,1560.23,1577.714,1617.425,1663.212,68.2,77.5,62.0,65.1,77.5,68.2,0
8060.0,1,-1,-1,-2,-2,-1,0.0,5.115,16.306,14.012,12.307,15.035,5.115,16.306,14.012,12.307,15.035,14.229,0
1550.0,3,2,2,0,0,0,1504.182,1579.605,914.996,922.002,926.838,771.373,116.374,0.031,33.17,31.93,26.753,20.274,0
5580.0,1,-2,-2,-2,-2,-2,-0.062,-0.062,-0.062,-0.062,-0.062,-0.062,0.0,0.0,0.0,0.0,0.0,0.0,0
3410.0,1,2,2,0,0,0,1809.222,1754.538,1609.148,1508.057,1483.722,1487.039,77.5,0.0,62.0,62.0,57.474,62.0,1
10540.0,0,0,0,0,0,0,5337.58,5584.34,5154.711,4824.468,4514.995,3201.153,654.255,169.291,155.0,181.319,84.692,1550.0,0
1550.0,-1,0,0,0,0,0,43.369,75.671,119.815,231.756,259.904,250.635,33.17,46.5,113.646,76.787,40.486,31.0,0
7130.0,0,0,0,-2,-1,-1,817.191,583.606,34.1,65.1,23.777,191.363,53.01,34.1,31.0,23.777,191.363,31.0,1
11160.0,0,0,0,0,0,0,2883.899,2915.674,2846.854,2964.561,3103.813,3122.878,310.0,217.0,310.0,310.0,310.0,310.0,0
6510.0,1,-2,-1,0,0,0,0.0,0.0,1178.403,1257.205,1397.325,1148.736,0.0,1178.403,93.0,155.0,93.0,93.0,0
6820.0,-1,2,2,-1,2,-1,20.15,20.15,10.075,29.45,14.725,10.075,10.075,0.0,29.45,0.0,10.075,10.075,1
1860.0,2,2,2,2,2,0,771.838,867.256,844.223,935.704,916.546,936.975,117.8,0.0,115.32,0.0,40.3,40.021,1
10540.0,-2,-1,-1,-2,-2,-2,1562.276,1384.615,257.3,67.89,762.569,229.896,1384.615,257.951,67.89,762.569,229.896,2393.045,0
4650.0,2,2,2,2,2,2,3095.505,3180.166,3101.984,3254.225,3321.557,3392.268,161.2,0.0,251.1,124.0,130.2,130.2,0
6200.0,1,-1,2,-1,-1,-1,-5.549,15.655,5.859,209.963,719.479,523.683,31.0,0.0,213.9,744.0,527.0,77.5,1
4030.0,0,0,2,0,0,0,296.329,384.214,368.373,304.606,315.177,393.235,93.0,0.0,15.5,15.5,83.7,15.5,1
1860.0,1,2,0,0,0,0,326.74,317.192,348.347,354.237,650.163,987.567,0.0,45.973,20.863,310.0,357.74,217.0,0
12400.0,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,49.6,2430.028,0.0,0.0,0.0,49.6,2430.028,0.0,0
620.0,0,0,0,0,0,0,637.701,591.759,609.398,603.043,592.348,584.908,41.013,49.6,25.73,21.7,20.894,11.656,0
5890.0,0,0,0,0,0,0,4447.384,4555.233,4709.055,4759.678,4856.584,4971.191,179.645,229.648,174.995,178.343,197.47,181.815,0
8060.0,0,0,0,0,0,0,4863.342,4967.626,4959.628,4901.534,4921.622,4932.348,310.0,248.0,186.0,217.0,217.0,186.0,0
4340.0,-2,-2,-2,-2,-2,-2,12.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1550.0,0,0,0,0,0,0,1441.872,1479.196,1539.925,958.799,932.418,904.27,61.194,136.586,32.891,33.263,32.426,32.457,1
3720.0,-1,-1,0,-1,-1,-1,27.342,202.461,195.703,34.1,41.23,25.73,213.9,156.147,34.1,41.23,117.8,63.147,0
7440.0,-2,-2,-2,-2,-2,-2,2.852,2.852,2.852,0.0,2.852,0.0,2.852,2.852,0.0,2.852,0.0,58.373,0
1550.0,0,0,0,0,-1,0,183.396,191.332,127.813,21.08,30.318,30.318,37.572,37.2,0.0,30.318,0.0,0.0,0
6200.0,-1,2,-1,-1,-1,2,74.18299999999999,5.673,150.257,625.673,769.265,751.688,0.0,151.032,625.673,155.0,0.0,31.0,0
5580.0,0,0,-1,0,0,-1,8516.661,8733.103,7503.9529999999995,3791.145,-31.155,31.155,341.0,4495.0,806.0,0.0,3131.155,58.838,0
5580.0,0,0,0,0,0,0,4507.493,4285.192,4047.143,3282.714,3355.688,3302.027,168.64,156.581,118.885,127.286,131.75,124.868,0
4960.0,-1,-1,-2,-1,0,0,96.007,-21.917,-83.607,71.393,191.642,51.274,0.0,0.0,155.0,155.0,46.5,403.0,0
3100.0,-1,-1,-1,0,0,0,42.47,129.952,128.929,109.80199999999999,61.38,123.38,130.51,128.929,31.0,33.48,62.0,47.275,0
1550.0,0,0,0,0,0,0,1459.511,1528.796,1562.679,1411.895,1238.853,1275.495,93.0,62.0,62.0,62.0,62.0,62.0,1
4340.0,0,0,0,0,0,0,4281.689,4276.45,4347.874,4330.049,4394.188,4407.394,204.6,201.5,158.1,164.3,186.0,155.0,0
930.0,0,0,0,0,0,0,554.683,589.372,623.813,626.882,644.676,615.164,43.741,47.182,19.251,24.645,22.165,31.0,1
2790.0,0,0,-1,0,0,-1,1212.968,634.663,60.14,60.14,0.0,716.131,47.771,130.2,0.0,0.0,716.131,93.0,0
6200.0,1,-2,-1,-1,-2,-1,-445.966,-419.83299999999997,106.392,-114.204,0.0,42.966,313.658,1457.465,0.0,124.0,3100.0,310.0,0
11780.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2480.0,0,0,0,0,0,0,2388.767,2421.162,1813.531,1582.302,590.116,601.834,98.487,80.6,93.0,52.421,21.544999999999998,27.342,0
1550.0,2,2,2,0,0,2,492.86899999999997,580.32,561.782,574.43,591.759,584.536,105.4,0.0,31.0,31.031,19.654,19.778,0
5580.0,-1,0,0,0,0,0,858.049,881.082,919.15,929.411,942.989,964.937,45.911,62.0,34.1,37.2,46.5,46.5,1
7440.0,0,0,0,0,0,0,4380.765,3997.14,3851.006,3507.123,3532.946,3204.16,196.819,180.85399999999998,119.97,124.0,118.575,109.12,0
11780.0,0,0,0,0,0,0,6023.734,5555.3859999999995,6013.752,5414.925,5308.843,5242.751,279.31,1085.0,155.0,186.0,155.0,136.4,0
3410.0,0,0,0,0,0,0,2596.405,2400.361,2450.364,2499.561,2552.323,2618.322,93.0,89.9,89.9,93.0,108.5,124.0,0
8060.0,-1,-1,-1,-1,-1,-1,1539.367,9.021,1582.798,72.881,1055.209,9.021,9.021,1582.798,1106.576,1055.209,9.021,9.021,0
15500.0,4,3,2,0,0,0,15739.506,15786.099,15498.016,15670.717,15022.972,13008.932999999999,310.0,0.0,434.0,511.5,496.0,589.0,1
9920.0,0,0,0,0,0,0,2210.455,2205.681,2232.899,2258.319,2305.594,2312.91,80.259,79.608,79.67,82.491,86.211,77.5,0
1550.0,4,3,2,0,0,0,1417.754,1386.971,1350.422,1365.209,1395.248,799.025,0.0,0.0,39.122,42.098,39.525,49.29,0
3410.0,1,-2,-1,0,-1,-1,0.0,0.0,64.046,62.0,6.696,6.696,0.0,64.046,0.0,6.696,6.696,2.046,1
7130.0,-2,-2,-2,-2,-2,-2,23.591,9.3,12.369,20.615,17.856,19.003,9.3,12.369,20.615,17.856,19.003,16.12,0
10230.0,1,-1,-1,-2,-1,-1,-0.279,47.12,46.128,0.0,122.91499999999999,268.956,47.399,46.717,0.0,122.91499999999999,268.956,11.904,0
1550.0,0,0,0,0,0,0,1462.146,1531.276,1564.756,722.889,718.301,767.994,93.0,69.347,30.225,31.0,62.0,32.209,0
310.0,-1,2,2,2,0,0,89.497,59.613,92.659,87.203,62.248,66.092,0.0,46.5,0.0,0.0,4.65,0.0,0
9300.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
620.0,3,2,0,0,0,0,639.561,620.31,610.793,343.604,338.45799999999997,340.535,0.0,36.208,11.904,12.09,19.592,19.096,1
5580.0,2,2,-2,-2,-2,-2,2589.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4960.0,-1,-1,-1,-1,-1,-1,3.069,92.287,467.666,265.918,403.868,673.072,92.287,467.666,282.813,403.868,921.072,1550.0,0
2790.0,0,0,0,2,2,2,1063.362,1087.759,1346.919,1315.981,1541.258,1511.777,50.839999999999996,279.0,0.0,248.0,0.0,62.0,0
930.0,0,0,0,0,0,0,712.597,691.2379999999999,692.912,719.851,754.509,804.233,77.5,62.0,46.5,124.0,62.0,0.0,0
5580.0,0,0,0,0,0,0,5371.277,5412.29,5432.223,3294.928,870.759,5540.289,251.1,164.269,102.455,156.24,4982.289,217.0,0
930.0,0,0,0,0,0,0,593.433,625.208,658.099,666.345,675.8,695.547,50.839999999999996,52.7,28.365,24.8,31.0,60.791,0
930.0,1,2,0,0,0,2,636.058,616.931,648.055,666.779,780.673,751.502,0.0,41.602,29.326,130.2,0.0,31.0,0
