,EAD
15102,613.366
20552,21.39
19691,749.301
147,6114.316
6207,1384.274
17769,479.353
21640,262.756
17549,0.0
17763,0.0
27397,618.481
29028,9088.394
9275,117.676
9491,4559.17
14577,0.0
24098,284.549
12854,110.98
18970,2807.825
10137,1775.122
11566,112.654
5581,1779.152
18586,3724.898
29371,277.915
18627,5882.188
17593,1224.655
28889,0.0
15648,97.34
6698,2210.61
14334,7489.104
14874,321.532
20890,2667.085
5818,2546.65
7147,872.34
360,15739.506
3982,2034.282
18204,1545.474
25508,897.977
284,6048.906
7690,415.214
27497,6.386
10681,370.698
16760,336.846
19116,495.349
4259,499.968
25533,2194.893
7613,3398.84
14762,197.532
12901,3648.111
11292,4266.034
5571,5349.577
4359,3341.242
12392,72.602
22205,2192.413
10147,38.533
2974,58.993
18005,0.0
28899,1867.564
22200,2041.722
4489,419.43
2060,9445.762
21049,0.0
23382,98.828
3396,353.462
4475,1931.176
4379,112.902
4672,8644.753
20617,1662.437
10763,969.835
17531,182.59
674,3031.707
13204,3.255
11583,3894.313
18135,2037.816
12873,832.908
19882,10805.329
22546,2152.733
22816,1456.783
13188,435.178
8844,538.594
8742,4236.15
1346,5337.704
782,2466.98
19505,737.335
4398,1045.01
21709,5502.252
20065,651.031
22915,142.693
7943,406.844
22679,441.161
3968,677.474
13486,3044.2
11703,478.578
24874,1164.515
23166,33.17
5317,358.825
14462,2689.994
25558,1088.069
24566,3072.534
14701,210.986
22844,480.407
20124,1096.439
10155,254.727
22894,0.0
16776,73.749
24784,3289.503
29375,1361.923
6083,540.764
29853,1008.678
15290,1429.317
5162,1747.563
7373,2775.678
17979,5767.891
13647,467.17
15458,0.0
28951,3098.078
11486,1235.133
26259,93.0
18055,519.281
18519,58.404
5719,410.967
2890,0.0
18218,4435.79
28190,360.685
29157,410.998
29857,2934.677
2357,3761.664
1962,2540.76
29796,0.0
8808,491.009
10636,922.963
29892,4938.982
12308,31.0
14136,3054.771
19598,1290.406
9543,588.287
14425,279.031
17430,610.917
5134,1315.485
3006,120.652
24091,0.0
7560,7409.278999999999
10569,1863.193
17770,44.733
2979,1564.229
8181,3669.408
1127,92.845
22978,-8.06
14172,0.0
6193,363.63
5539,695.826
8606,903.96
19959,-30.194
25173,516.894
2554,1241.426
24412,1593.4
12037,51.739
9121,3735.965
10151,13078.745
10841,1496.835
8359,2149.571
27544,656.952
12747,2371.345
5594,758.818
18517,47.554
5831,847.23
10940,2484.123
8958,1405.571
9944,134.013
24035,503.006
27990,884.771
23856,0.0
16332,598.145
25090,3863.406
1516,1442.368
3920,413.85
8161,674.56
21022,7762.896
23455,43.369
24796,0.0
17591,24.18
4430,479.043
5999,197.284
29324,2250.755
13713,1307.704
7041,341.93
5243,191.27
26258,4126.162
26439,12.276
12666,8970.098
22073,3473.209
25366,0.0
23485,2123.283
7826,6088.679
17065,419.802
15417,1791.025
16878,361.739
568,1098.299
26576,1280.3
28135,5802.921
23601,364.901
16386,9.796
27902,246.884
24743,3952.81
546,-2.015
14750,100.316
15298,3641.26
26335,181.505
20248,1484.745
27294,7785.184999999999
16613,947.329
17692,86.769
19876,225.587
8661,12.09
18173,4413.718
3410,163.649
12695,931.519
11207,58.032
2451,20.181
3136,3977.672
27339,613.614
3966,381.021
13150,1593.4
24598,341.93
13836,795.584
20858,142.848
27597,2605.612
12180,428.048
2448,0.0
26520,3722.17
1533,1958.704
7286,2168.047
12774,94.085
19817,3456.748
24588,953.839
2612,911.028
27652,3397.352
11429,4.65
11775,992.0
9948,2209.277
20699,5368.797
2561,4240.335
21119,274.412
10397,1425.938
18493,711.109
23138,2007.56
8379,-1.24
5086,551.645
13746,4385.26
27922,4935.665
20670,5429.774
24149,2746.879
10608,365.862
23274,831.73
12150,1136.832
11858,10.23
9196,7947.129
8861,4682.86
18826,10.726
6642,4053.777
5629,1866.975
26620,45.663
9877,1254.973
23620,9529.028
24013,227.106
21413,0.0
27724,0.0
7434,0.0
27837,9.796
1751,32.55
17679,0.0
26771,7013.564
28178,0.0
23342,91.636
10653,1003.625
876,1405.385
29332,338.272
615,673.444
4915,4064.224
15937,2079.697
19373,81.778
12417,1092.998
17951,570.896
20958,598.145
14246,1574.211
5344,3113.888
28315,9050.512
15083,93.0
189,672.793
13236,931.178
18143,3155.211
11196,5366.193
11855,2754.226
23198,3987.22
24268,646.8149999999999
24775,138.911
29489,1507.592
29719,0.0
14008,6.107
25336,565.936
27722,4046.585
13450,-0.744
25549,1856.9
19457,411.866
14233,43.4
29301,286.068
19249,0.0
20090,1218.176
25518,5562.671
8957,310.0
5647,7946.044
15312,768.025
9366,652.7669999999999
15592,0.0
2498,10474.001
5421,121.024
890,23.932
6254,99.603
22433,3816.1
23307,1950.737
11792,81.344
24587,34.1
21611,240.746
7773,1360.435
11807,258.106
21833,2535.397
16059,1255.686
25150,0.0
4584,472.347
12155,1663.832
1765,726.857
2975,1054.0
5487,5594.291
19980,62.775
17450,25.265
23308,591.542
10098,523.373
16991,910.222
22964,430.559
16101,804.295
12156,1374.85
1588,418.5
4829,5365.852
17031,944.477
27955,394.475
22098,3667.176
4487,1577.59
23572,661.54
27858,744.093
18372,879.501
8824,1330.613
22810,591.108
20407,5517.938
21455,76.353
21470,1157.075
2181,5755.987
4534,0.0
13909,1237.799
18650,838.798
1103,53.413
7481,1603.103
18953,531.774
4229,-0.124
4932,821.655
17992,821.283
23640,46.562
1339,0.0
18981,2847.164
4119,3387.029
9382,1470.113
15206,32.519
29418,184.388
13135,1576.288
26624,4505.974
19819,2869.949
7014,1335.232
27886,85.002
24800,110.98
8323,2136.861
1943,6751.8
28584,27.776
22129,101.122
13057,698.027
1839,4403.984
21239,7901.683
25892,6593.111
14209,1919.954
7599,22.382
27829,2069.188
20534,1773.417
4206,173.197
6299,395.312
22985,8002.65
221,10391.076
10489,14014.852
15269,41.633
10290,3527.676
9852,7.812
4141,1502.539
25587,1253.02
17379,101.308
15545,100.874
23545,2202.457
19441,1338.425
6245,307.458
98,580.382
2582,-6.2
20224,270.94
16289,602.826
380,2760.705
23921,487.63
1728,152.148
29266,768.149
10067,4870.317
1343,32.271
2347,311.736
948,5897.998
6618,1956.565
14523,242.513
28721,7567.193
8110,1440.601
12833,1863.069
21936,204.135
9014,1170.932
28652,1627.934
20542,323.919
18266,5806.145
6149,47.151
22216,1518.101
5044,1635.901
24798,0.0
14699,1793.164
16771,1574.335
21750,0.0
10375,467.139
5744,2401.508
25659,-1.24
13384,737.614
16682,1142.939
25151,887.84
2785,544.267
203,3326.734
21500,2880.179
15822,77.5
4679,6163.017
5989,21.576
18349,38.657
8163,5414.088
24933,0.0
23580,555.334
18217,3420.85
4132,4710.605
24256,170.004
12567,447.423
1392,1464.316
21172,466.891
22235,31.0
22162,905.045
2447,562.867
3598,6.138
18118,126.511
1031,23.684
464,0.0
25603,2821.899
16505,1188.664
979,4611.157
25393,1715.912
595,4485.018
20789,192.851
24849,75.392
20035,3254.659
20042,1213.309
17743,74.4
8975,871.658
6674,513.36
20416,1139.87
8111,4057.528
112,4205.863
7671,1174.776
22601,3994.474
13416,3710.297
4854,1609.954
26350,92.938
3714,4672.909
17233,1592.687
96,122.977
23584,349.835
26758,3231.812
2848,1533.167
7522,225.742
7827,1357.149
1842,2440.227
20532,714.581
12255,603.074
8352,5627.492
12681,29.667
8473,0.0
6124,5544.474
2226,321.191
10398,1399.743
16812,1482.792
20282,942.4
4725,58.156
15802,12.09
14102,290.873
24510,7.099
15527,-14.57
19304,1020.83
6955,252.991
16240,4471.719
28242,-27.435
7012,450.399
14059,1244.681
29891,1655.958
1621,7447.688
12812,1155.587
12446,1615.906
4609,611.754
10897,612.343
28103,22.816
28211,3184.506
16974,27.683
12466,158.255
8305,1034.656
18799,6.448
7926,235.6
1646,1140.614
16600,2280.391
26702,18.6
7018,1847.166
7935,291.524
27379,1246.169
26397,93.434
18325,526.6899999999999
5777,1427.984
11818,0.0
29087,64.17
12813,24.552
10498,766.444
14484,3248.831
9409,5980.21
12657,1518.504
17041,1188.54
4668,12517.8
6150,166.873
15271,2325.434
24429,1634.041
21392,517.824
23180,773.543
20544,914.004
1085,3367.096
19300,15.748
5784,77.5
28076,27.652
720,740.652
22199,1117.581
18416,1111.195
574,104.377
25866,406.162
24494,13.485
12472,1880.305
12518,10664.341
16538,1180.294
1284,2981.89
18370,1536.329
22231,149.947
10630,730.143
27227,858.111
16165,952.165
11963,24.118
3351,0.0
15995,2146.502
2373,1103.352
14990,1212.193
22554,13448.947
13326,16.771
4099,27.59
966,0.0
20018,118.699
20896,1574.955
1650,1145.574
8026,24.18
28099,1029.634
11521,3216.932
7280,2110.108
21026,1658.407
14654,195.083
10996,925.412
24641,3563.543
25287,478.981
23482,2668.542
16627,609.15
12031,4789.159
23740,0.0
273,348.843
12190,4257.137
466,6596.645
16489,312.418
24226,1049.908
24866,8174.235
17225,3149.29
17514,3848.557
12292,156.643
23133,5396.108
6127,2140.426
12390,22.413
9139,2176.324
17736,76.415
6030,2584.749
29799,12.09
18124,1058.309
27928,625.983
28081,57.319
9425,275.714
17027,35.65
21375,0.0
15578,1946.242
5790,360.003
10628,2501.669
11450,2470.855
19845,1586.456
23670,37.2
8250,1485.396
7085,2974.636
29146,59.923
2370,9.858
26404,77.748
24879,6064.065
21812,0.0
17959,149.451
25875,2668.356
12436,441.347
11438,1543.893
3740,1165.941
25570,2896.361
10376,982.08
13233,50.53
15541,9.796
12862,71.145
27260,6751.738
16820,534.223
29687,1302.899
13610,377.394
4997,44.33
18551,3694.983
27760,2104.807
23250,1669.877
29445,583.978
3868,738.172
22776,5331.752
28788,102.362
22614,780.704
1221,93.589
179,2414.373
13164,999.192
10211,95.232
23137,4478.911
21830,3867.343
21863,0.0
12979,2519.308
1644,1097.927
18630,328.693
14216,319.641
5272,318.773
26301,0.0
16087,12.989
11199,75.733
84,1516.179
10850,79.546
24721,785.168
12085,162.874
17562,5.983
3090,1545.226
10223,596.812
8700,2243.284
19720,1521.139
22477,5500.175
9203,57.536
17077,3459.197
25986,483.755
15490,1464.347
19406,179.769
17632,50.778
19458,1671.21
4914,0.0
23622,201.314
26381,0.0
23227,1056.015
23840,-133.796
26599,361.739
26449,1200.413
20513,1822.645
11303,322.71
22159,153.171
24012,2826.859
24655,1567.794
28826,6706.168
28122,5245.913
21395,2042.373
17526,840.689
26930,361.801
4617,2774.128
22294,528.457
8731,1240.868
20628,454.305
15601,20.088
28633,0.0
26122,10678.198
4012,605.399
7733,1415.057
22974,796.886
15267,762.755
23563,6114.161
10483,1574.366
22243,24.149
12015,454.708
7808,110.205
11045,3409.814
175,2003.127
28380,35.774
26347,5158.028
14271,32.581
9352,305.195
28196,2184.632
11722,559.922
26772,69.285
3738,818.896
25716,1420.42
13636,1518.256
5415,9257.964
23907,509.609
28683,14.074
3776,179.893
19588,77.5
9219,679.055
9080,1475.786
19470,3022.965
26875,1924.697
3958,24.18
21249,3056.228
28407,221.557
23415,68.944
13195,1609.148
9003,644.18
10173,0.0
17175,443.92
22723,526.566
7233,442.122
15438,479.911
7930,2391.309
15486,912.268
28780,496.527
22305,845.556
5951,0.0
27604,210.645
10914,7897.219
8761,433.597
16514,695.082
11272,77.5
6826,2608.123
21127,6125.6
27700,10.106
14747,5591.997
1890,1140.986
8459,1491.038
14349,3583.073
29681,346.549
1429,2498.91
11755,1469.369
512,626.913
21522,604.562
19844,843.727
19135,573.934
8496,1580.194
6253,553.288
16484,106.888
28852,0.0
17964,5876.577
1432,5876.577
2021,4788.322
584,1559.3
1589,80.197
11865,1931.889
7368,0.0
4032,886.135
20900,56.11
12372,151.342
1802,10.261
27670,245.024
8457,7798.36
12888,1565.035
22797,227.726
18946,272.955
17466,324.198
20185,279.0
13286,1128.245
29581,570.09
10810,12.4
19010,883.035
4874,5716.586
5973,459.234
19212,392.77
21024,753.207
21193,4402.031
19208,5359.466
24771,3171.858
20877,217.465
27096,4750.626
15809,0.0
15746,435.023
10168,0.0
20166,82.77
15969,734.855
4131,156.364
26896,9556.494
11254,1588.564
10045,2028.299
13670,600.036
27498,115.227
1574,0.0
21910,4062.271
28137,860.684
8849,3559.265
13938,3151.398
25829,39.959
15713,880.679
27717,205.592
29167,293.167
1593,478.392
14392,12.09
25958,2385.202
26724,66.991
18770,1281.974
8441,725.679
11023,533.076
13735,77.407
19728,5.704
27777,7351.805
13050,83.824
3834,434.403
9024,2379.312
27518,543.709
20991,1441.779
29618,1676.79
26194,26.66
12129,1282.067
3420,90.892
22581,546.561
26066,72.602
7409,-31.0
27290,2268.301
956,675.18
15351,0.0
10095,0.0
768,4.898
13104,5693.243
1985,1513.203
14985,1519.868
8719,234.701
8182,2095.91
20998,4529.999
628,912.454
18667,1146.008
26260,252.464
4123,1369.983
2798,1479.63
17813,1866.2
26084,3305.933
21263,3422.586
24957,1231.382
20999,1512.583
25098,2903.956
21312,1573.467
16065,3281.381
11976,3236.245
27167,77.5
29241,5517.938
6612,3285.721
17056,1520.612
12919,11.253
14111,3531.768
19833,677.319
28571,216.411
5544,690.68
18203,4276.915
11857,0.0
25874,11190.876
15992,799.211
19647,6800.966
2657,2557.655
27553,3077.029
4504,1034.904
19003,5759.428
27612,467.201
10915,1118.511
13096,839.48
13848,0.0
13381,79.546
3446,48.081
18408,0.0
17016,835.543
13723,783.897
29008,5994.005
19838,487.227
9707,0.0
10351,360.716
27745,91.326
10393,6364.61
27667,280.24
18248,50.685
9259,532.921
442,0.0
18341,2.139
8374,760.244
16281,918.592
17136,186.961
6851,-6.572
7518,545.941
16783,4204.654
4612,381.393
29521,714.705
16475,614.42
25267,2671.952
5887,109.12
25002,1120.247
17121,3292.262
27139,223.727
20928,3924.352
25849,128.96
3305,0.0
1918,1079.389
12182,101.99
2184,658.936
16758,1187.021
13660,3089.46
19996,121.861
11268,1266.381
1635,1445.778
15758,824.011
21397,12.09
8554,9.796
11845,-1.767
3050,12629.369
25350,440.262
2610,296.856
10073,113.46
11166,573.345
21359,694.803
9410,3391.369
23314,265.391
15237,4615.28
4537,10.106
6813,430.745
16185,0.0
25361,1126.168
26041,42.873
21156,153.45
25780,2239.037
27285,86.769
28221,654.968
23688,7130.806
27794,909.509
21213,149.575
22118,2846.73
18374,360.499
5723,13.919
26703,2412.978
27732,578.243
26117,89.807
8603,2427.734
29279,2733.208
27610,0.0
19071,72.664
6653,538.408
25755,0.0
2679,2659.18
14664,99.665
21755,162.657
9878,7.161
99,557.163
28511,125.674
24204,2249.856
7044,9752.817
8916,1644.085
23412,897.078
29451,104.78
9194,14579.827
17611,335.761
21025,487.227
29272,1555.704
13488,771.497
6941,48.112
19713,4927.202
4938,625.58
29514,6392.169
23899,1409.198
6515,3.72
12881,358.732
26103,674.87
1289,3363.221
22782,376.216
25434,8708.303
12294,1431.146
2096,1428.976
14671,1482.203
23579,1059.766
24342,90.365
5677,0.0
1984,1207.357
18463,4677.466
18885,3348.558
28888,1068.973
2688,0.0
138,23.312
4028,10.106
22813,3126.319
13536,0.0
28053,2498.693
25011,518.754
22265,858.855
5921,194.773
26943,402.628
4920,37.789
12367,358.143
755,3415.053
25375,533.5409999999999
10079,1075.824
4776,0.0
14149,481.306
2560,4359.189
24710,448.26
8580,1703.667
27342,749.58
3323,4047.515
27092,7036.628
14500,889.266
29818,75.795
6898,124.0
17750,779.898
6350,-0.248
12261,3407.644
20675,409.2
3338,1306.371
21716,138.22899999999998
26228,61.411
13630,5922.829
10259,0.0
17475,553.97
26223,2168.202
7596,192.448
5538,534.099
26574,0.0
24183,3871.776
20395,167.927
26443,1273.728
2382,689.006
11284,7.657
25943,2030.593
20978,5515.427
18950,44.733
7103,8.99
8357,215.016
29027,866.884
19822,3637.478
5236,1654.439
26208,3537.007
1862,12627.261
24770,12.09
23095,925.381
10754,82.398
16011,0.0
12101,93.279
17584,30.256
14815,436.511
3798,0.0
1886,4995.929
20979,1251.036
7074,5612.488
24388,12.09
7158,2788.357
26874,0.0
17911,752.122
26104,0.0
14032,570.71
29485,3608.369
26893,1525.386
2608,2118.168
5221,2717.863
23868,37.2
14890,1581.744
19966,47.523
14240,30.783
29207,494.14
3763,99.076
19190,538.532
28413,1981.148
18900,1409.632
20435,5096.648
759,970.889
1148,4631.059
8391,12.09
27249,1832.534
652,624.247
4492,0.0
12650,3682.831
27341,1418.839
9023,2201.527
21150,3502.597
12768,12.865
23662,6.51
24064,773.202
15334,166.191
15597,574.275
28710,128.495
23390,0.0
14402,569.811
6218,794.251
18371,718.735
6646,1469.524
21131,8483.181
12474,1289.166
17120,496.124
28079,23.064
27091,0.0
27086,350.3
412,0.0
14807,4053.715
29090,2749.08
10878,0.0
20146,627.285
29007,122.233
11720,4083.444
23529,1508.181
14400,137.733
13444,1255.066
23437,109.306
15581,-0.372
4281,892.924
22303,823.019
5567,2547.084
1171,39.122
14000,2359.658
17045,790.1899999999999
6409,4088.745
1924,6859.308
5426,544.515
25311,51.026
610,1369.487
1771,1029.107
25170,1168.545
449,2985.424
7512,0.0
23903,12171.809
21181,4656.231
2934,693.842
13741,330.243
8847,1543.583
20851,1102.236
22971,2142.069
27396,5332.372
4726,179.8
1564,2905.878
16349,73.718
3210,0.0
10033,5405.811
6709,830.025
6557,0.0
28833,2573.0
3366,9.796
12847,2100.653
9317,10618.988
17571,19.313
60,708.288
21949,50.003
19165,1473.027
13447,2918.743
11183,282.41
26748,8748.882
984,1545.66
8590,127.689
13658,1699.079
9493,3905.845
1619,1972.406
22449,295.058
20337,0.0
29484,3127.714
12187,60.326
29372,3586.638
5274,1813.531
22293,219.325
14947,532.115
19784,107.353
27126,-2.945
11431,620.837
27335,908.548
6896,157.17
17809,1051.551
4142,883.81
14945,479.756
4701,13513.644
11709,1677.906
6589,1488.775
9836,825.313
3755,568.478
8985,1208.566
6399,456.32
24833,1549.566
22046,74.4
28281,2702.611
11288,273.73
21382,11.625
11992,565.161
24188,801.536
26466,896.954
26899,5202.885
14060,203.794
18539,22.227
29409,3674.523
16869,236.902
23617,3730.633
13521,4.34
23939,390.259
14249,2319.358
17399,828.9399999999999
28735,4189.092
7578,4142.871
3558,5.115
17472,714.333
13639,10.23
20996,4084.622
25629,511.81
16333,3379.713
480,1392.83
14155,295.275
3271,1510.475
10846,2355.442
23593,0.0
10964,1106.545
25086,4078.05
7124,271.87
9312,6193.862
5774,1563.671
19382,162.564
23945,535.866
356,4380.765
25974,5159.268
8011,6400.663
19229,867.07
12488,76.477
21297,54.932
23649,108.035
24055,2.263
3638,3293.099
4571,166.09799999999998
6490,-3.627
12238,1436.447
479,0.0
8151,653.108
6411,0.0
4660,835.636
16779,79.019
3866,50.778
29793,5128.671
29476,3303.856
19539,19.964
22953,6132.11
17876,1219.695
20195,159.371
5718,77.5
24518,662.594
28797,1977.18
11678,7362.965
26137,-51.181
26399,630.106
24464,883.438
29387,25.42
25650,85.839
29946,1198.801
12049,1880.832
13175,210.273
18207,144.894
16454,1564.539
20319,931.488
17381,41.044
21260,918.468
7924,57.846
5140,1942.212
8923,180.823
2834,1343.323
10710,96.069
28361,889.483
9925,661.292
12185,1723.445
29328,5.766
4010,1483.784
27128,10.726
27098,2179.827
16797,2710.361
23265,1560.137
9123,1069.066
29688,5402.494
28278,2055.331
24568,2079.015
14321,346.084
2356,1570.677
16474,2765.107
11922,298.282
28562,1825.869
2668,544.36
21067,264.027
8021,3298.71
24638,0.0
515,2922.215
27548,1479.382
27216,914.252
23509,905.262
27094,296.112
27262,6257.784
1382,3357.796
222,9040.189
4949,747.782
23476,-0.93
19209,0.0
13987,2.852
28798,3238.26
29879,1873.175
12,376.247
3348,-27.807
3051,-4.216
2676,0.0
8056,1589.091
17348,100.936
9538,15.345
11104,99.634
10454,9.517
10689,343.015
6931,2818.83
10560,481.151
840,2458.858
857,1565.035
28077,929.876
29070,0.0
12644,7130.434
13336,12.09
11940,175.398
21811,357.616
12963,8887.886
25072,1622.292
22067,1738.263
1314,248.434
488,12.276
2111,1093.308
25925,1439.547
22440,1620.122
22617,1474.639
11357,2526.841
23812,5017.598
7644,312.666
9905,3116.554
22718,7314.791
12312,53.661
21135,586.644
20801,34.565
8798,23.033
4173,960.876
16631,10.106
4792,595.975
15996,489.397
928,332.847
8208,2660.358
9513,590.395
22539,804.016
20397,1885.699
8022,3988.801
10692,4191.386
16914,2508.706
16395,0.0
3764,558.341
19244,656.177
3143,110.639
8007,4717.022
19085,2230.915
5541,0.0
16763,70.804
27600,11.966
2337,152.334
21475,12.09
21157,654.317
17702,11748.411
993,8675.226
1335,1939.112
14488,2139.341
17320,824.507
6843,2856.154
22140,11.16
27062,24.18
5037,0.0
26006,79.081
6037,74.4
23763,815.362
19830,5977.451
902,5216.866
17868,819.547
5012,0.0
21302,8705.079
17205,573.407
2877,3148.639
5510,77.5
10717,155.0
27499,935.704
29050,0.0
12146,56.513
3704,0.0
11585,12.369
16036,1255.438
20411,161.572
5161,2660.234
11574,1266.226
7703,9117.1
5048,1414.499
5235,166.749
16457,545.135
29890,3032.606
24446,483.135
22961,6313.367
10842,153.915
19012,6484.456
14724,320.633
10141,331.824
21722,1396.519
9823,24.087
28677,2281.972
26682,4253.324
19938,0.0
14151,166.935
7802,3845.984
10547,535.153
14145,153.946
11629,1506.693
17352,10469.723
20886,67.766
21930,1640.985
24328,1562.989
18703,1166.716
16616,1486.636
